park_name,state,region,trail_name,distance_miles,elevation_gain_ft,difficulty,latitude,longitude
Yellowstone National Park,Wyoming,Northwest,Gneiss Creek Trail,13.9,692,Moderate,44.79619,-111.10323
Yellowstone National Park,Wyoming,Northwest,Grand Prismatic Hot Spring,1.6,200,Easy,44.51531,-110.8326
Yellowstone National Park,Wyoming,Northwest,Grebe Lake Trail,6.5,157,Easy,44.71791,-110.5497
Yellowstone National Park,Wyoming,Northwest,Grebe Lake via Cascade Creek Trail,9.8,636,Moderate,44.7352,-110.50336
Yellowstone National Park,Wyoming,Northwest,Grizzly Lake Trail,7.9,1128,Moderate,44.79896,-110.74525
Yellowstone National Park,Wyoming,Northwest,Harlequin Lake Trail,1.0,137,Easy,44.64025,-110.88732
Yellowstone National Park,Wyoming,Northwest,Hayden Valley Trail,13.6,1072,Hard,44.56523,-110.37464
Yellowstone National Park,Wyoming,Northwest,Hayden’s Valley Loop,21.3,1184,Moderate,44.56153,-110.31591
Yellowstone National Park,Wyoming,Northwest,Heart Lake Loop Trail,32.0,2427,Moderate,44.31735,-110.59824
Yellowstone National Park,Wyoming,Northwest,Heart Lake Trail,14.9,1427,Moderate,44.31711,-110.59861
Yellowstone National Park,Wyoming,Northwest,Heart Lake and Creek Trail,40.2,3382,Moderate,44.3172,-110.59868
Yellowstone National Park,Wyoming,Northwest,Heart Lake and Two Ocean Plateau Loop,68.7,8605,Expert,44.31756,-110.59805
Yellowstone National Park,Wyoming,Northwest,Heart Lake and the Snake River Trails,24.0,1384,Hard,44.31743,-110.59815
Yellowstone National Park,Wyoming,Northwest,Heart Lake and the Two Ocean Plateau Loop Trail,59.8,5580,Hard,44.31735,-110.59824
Yellowstone National Park,Wyoming,Northwest,Heart Lake to South Entrance Trail via Thorofare Trail,60.8,3238,Hard,44.50552,-110.27561
Yellowstone National Park,Montana,Northwest,Hellroaring Creek Loop Trail,47.2,6686,Moderate,44.94903,-110.45049
Yellowstone National Park,Wyoming,Northwest,Hellroaring Creek to Yellowstone River,2.1,626,Moderate,44.94897,-110.45107
Yellowstone National Park,Wyoming,Northwest,Howard Eaton Trail,13.4,1069,Moderate,44.56686,-110.37337
Yellowstone National Park,Wyoming,Northwest,Howard Eaton/Lone Star Trail,5.6,551,Moderate,44.45363,-110.82961
Yellowstone National Park,Wyoming,Northwest,Ice Lake and Little Gibbon Falls Loop,3.7,272,Easy,44.71277,-110.627
Yellowstone National Park,Wyoming,Northwest,Lamar River Stock Cutoff Trail,1.8,72,Easy,44.86859,-110.17452
Yellowstone National Park,Wyoming,Northwest,Lamar River Trail,32.9,3605,Moderate,44.86912,-110.16671
Yellowstone National Park,Wyoming,Northwest,Lamar Valley Trail,7.1,698,Moderate,44.86919,-110.16695
Yellowstone National Park,Wyoming,Northwest,Lava Creek Canyon Trail to Undine Falls,8.3,1164,Moderate,44.97817,-110.69364
Yellowstone National Park,Wyoming,Northwest,Lava Creek to Suspension Bridge,9.2,1230,Moderate,44.94085,-110.6321
Yellowstone National Park,Wyoming,Northwest,Lewis Lake Campground,1.1,65,Easy,44.28293,-110.62774
Yellowstone National Park,Wyoming,Northwest,Lewis Lake Trail,8.2,357,Moderate,44.32004,-110.59952
Yellowstone National Park,Wyoming,Northwest,Lewis River Channel Loop,10.9,567,Moderate,44.31995,-110.59948
Yellowstone National Park,Wyoming,Northwest,Lily Pad Lake via Artist's Point,2.0,282,Easy,44.71969,-110.4803
Yellowstone National Park,Wyoming,Northwest,Lone Star Geyser Trail,5.3,121,Easy,44.44448,-110.8046
Yellowstone National Park,Wyoming,Northwest,Lost Lake Loop Trail,3.0,669,Easy,44.91265,-110.41669
Yellowstone National Park,Wyoming,Northwest,Madison Junction to Norris Drive,13.3,1036,Moderate,44.6454,-110.85848
Yellowstone National Park,Wyoming,Northwest,Madison River West Entrance Road,8.1,88,Moderate,44.6614,-110.9622
Yellowstone National Park,Wyoming,Northwest,Mallard Lake Trail,7.3,892,Moderate,44.45828,-110.82592
Yellowstone National Park,Wyoming,Northwest,Mammoth Hot Springs Area Trail,3.5,561,Easy,44.974,-110.70419
Yellowstone National Park,Montana,Northwest,Mammoth Hot Springs Terraces,1.2,278,Easy,44.97263,-110.70404
Yellowstone National Park,Wyoming,Northwest,Mary Mountain-Nez Perce Trail,20.0,1433,Hard,44.56985,-110.81633
Yellowstone National Park,Wyoming,Northwest,Mary Mountain-Nez Pierce Trail,19.5,1043,Moderate,44.68354,-110.49365
Yellowstone National Park,Wyoming,Northwest,Midway Geyser Basin Trail,0.8,55,Easy,44.52844,-110.8362
Yellowstone National Park,Wyoming,Northwest,Mist Creek Pass Trail,33.7,2919,Hard,44.56,-110.31844
Yellowstone National Park,Wyoming,Northwest,Monument Geyser Basin Trail,2.3,675,Moderate,44.68367,-110.74457
Yellowstone National Park,Wyoming,Northwest,Mount Holmes Trail,21.3,3464,Expert,44.8382,-110.73258
Yellowstone National Park,Wyoming,Northwest,Mount Sheridan Trail,22.4,4242,Expert,44.31741,-110.59824
